timestamp,username,message
2025-11-02 16:43:00,@Dlacydlacio,tutup komen provok dengan 7
2025-11-02 16:43:00,@pangpangdc,"SIAPAPUN JUARA MPL NYA, BAWA PULANG M7 NYA"
2025-11-02 16:43:01,@GUEANAKJAKARTA-q4p,Final nya lokal vs badut
2025-11-02 16:43:02,@FinnTj-x8r,bismillahirrahmanirrahim onic juara
2025-11-02 16:43:03,@saifulamri9419,kasi aja langsung pialanyake onic
2025-11-02 16:43:03,@ariqqszyy,RRQ BADUT INTERNATIONAL
2025-11-02 16:43:03,@mardimalino1842,ae ae ae
2025-11-02 16:43:04,@CloverYaa,KOMUNITAS ML UDAH RUSAK WKWK
2025-11-02 16:43:04,@pemain8778,Kongdom iri sampe ngatain Onic
2025-11-02 16:43:04,@purnomo3144,onic id badut mseries
2025-11-02 16:43:06,@Nithasophisticated,rrq main jam 3 pagi
2025-11-02 16:43:07,@itsintann,situ bisa ke m series?
2025-11-02 16:43:07,@Izull-s1o,ae
2025-11-02 16:43:08,@DaniArda-o1e,lawak banyak yang bilang RRQ juara lol
2025-11-02 16:43:09,@dipabintangpamungkas4763,woiii gc woi keburu magrib
2025-11-02 16:43:09,@iWAR.dd.02,3vos
2025-11-02 16:43:09,@MuhammadRaihannx,Kalau onic jadi Badut di M7 terus tim lu yang ga lolos playoff apa? :cat_with_tears_of_joy:
2025-11-02 16:43:10,@MERTASIXPlayzone,"Dukung AE dulu, Karena RRQ ga lolos:hand-orange-covering-eyes:"
2025-11-02 16:43:11,@kinclung_,lets go Ae :shushing_face:
2025-11-02 16:43:12,@FannyAdityafauzan,respect ajaa kalo ada yg onic kalah lawan ae :thumbs_up:
2025-11-02 16:43:11,@fayzanfatihafnan632,gassss AE
2025-11-02 16:43:12,@ALAIN-e7y,alter ego gok gok gok
2025-11-02 16:43:14,@Dlacydlacio,tutup komen provok dengan 7
2025-11-02 16:43:15,@FaisalKtb-lu7zd,onic pasti angkat piala yakin gua:beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::smiling_face_with_sunglasses:
2025-11-02 16:43:15,@ErpinZakaria,gua onic sejuta ajaa
2025-11-02 16:43:15,@sarifhdy1691,lest go rrq
2025-11-02 16:43:16,@citozzz1364,btr main jam berapa?
2025-11-02 16:43:16,@azzamZuhairassaefi,kingdom jadi karbit ae
2025-11-02 16:43:17,@ScorchIqbal-v5j,komen doang gaada kerjaan 
2025-11-02 16:43:18,@MuhammadRaihannx,Kalau onic jadi Badut di M7 terus tim lu yang ga lolos playoff apa? :cat_with_tears_of_joy:
2025-11-02 16:43:19,@Allay4Real,sepi nih grand final
2025-11-02 16:43:19,@CloverYaa,MELERS MELERS
2025-11-02 16:43:21,@BayoHarahapTunggal,#7 badut mpl
2025-11-02 16:43:22,@purnomo3144,onic id badut mseries
2025-11-02 16:43:24,@Agoygarfield,onic juara
2025-11-02 16:43:25,@maisyaannaura3271,onicccc
2025-11-02 16:43:25,@iWAR.dd.02,3VOS
2025-11-02 16:43:25,@An_FahmyZ.27,UDAH KASIH AJA PIALANYA KE RRQ
2025-11-02 16:43:25,@demsgaming19,7
2025-11-02 16:43:26,@viorellamorentha3873,"Siapapun yg menang malam ini, IKHLAS LAHIR BATIN"
2025-11-02 16:43:26,@setiabudi4202,kasih saja pialanya ke rrq..
2025-11-02 16:43:26,@Dlacydlacio,tutup komen provok dengan 7
2025-11-02 16:43:27,@tamafleco6921,MAGRIB MULU MAEN YA BG ???
2025-11-02 16:43:27,@MuhammadRaihannx,Kalau onic jadi Badut di M7 terus tim lu yang ga lolos playoff apa? :cat_with_tears_of_joy:
2025-11-02 16:43:29,@KevinJo-ox8ce,DUKUNG RRQ FINAL KETIK 7 :speaking_head:
2025-11-02 16:43:31,@IND_GAMING979,Ku
2025-11-02 16:43:31,@dickyvengeance3140,bismillah king ae juara
2025-11-02 16:43:33,@RikoAgung-jy1bq,tebak skor onic vs AE yang benar dapat 100rb
2025-11-02 16:43:33,@EdmundN7,"ini sih pasti 7 game, yg menang mah gatau dah sama sama kuat:cat_with_tears_of_joy:"
2025-11-02 16:43:34,@purnomo3144,onic id badut mseries
2025-11-02 16:43:34,@tamafleco6921,MAGRIB MULU MAEN YA BG ???
2025-11-02 16:43:34,@FadillFadill-k5x,let's go oniccccc
2025-11-02 16:43:34,@AdeFebrian-p6p,p
2025-11-02 16:43:35,@viorellamorentha3873,Good onic goo AE
2025-11-02 16:43:35,@RayyanZiqreeAhmadFirdaus,jangan bacot gua sebagai alterchamps lihat hasilnya dulu
2025-11-02 16:43:36,@MuhammadRaihannx,Kalau onic jadi Badut di M7 terus tim lu yang ga lolos playoff apa? :cat_with_tears_of_joy:
2025-11-02 16:43:36,@krisnadwiartha7487,7
2025-11-02 16:43:36,@Andreas-n7l,onic
2025-11-02 16:43:37,@anwksk,mulai jam brpa?
2025-11-02 16:43:37,@PremPrem-e2p,7
2025-11-02 16:43:38,@yomberame,RRQ main sama Natalia???
2025-11-02 16:43:38,@demsgaming19,7
2025-11-02 16:43:39,@IND_GAMING979,M1
2025-11-02 16:43:39,@Muhammadmuslihun,king ae
2025-11-02 16:43:40,@MuhammadFikri-o5p,ayok AE menang!!!
2025-11-02 16:43:40,@FinardhyJose,brisik ndom kalo mau nonton ya nonton aja gausah brisik
2025-11-02 16:43:41,@PremPrem-e2p,7
2025-11-02 16:43:41,@MuhammadRaihannx,Kalau onic jadi Badut di M7 terus tim lu yang ga lolos playoff apa? :cat_with_tears_of_joy:
2025-11-02 16:43:42,@ALAIN-e7y,alter ego gok gok gok
2025-11-02 16:43:42,@viorellamorentha3873,GOO ONIC GOO AE
2025-11-02 16:43:43,@PremPrem-e2p,7
2025-11-02 16:43:44,@An_FahmyZ.27,UDAH KASIH AJA PIALANYA KE RRQ
2025-11-02 16:43:45,@rasyabsgoblok409,lama
2025-11-02 16:43:45,@purnomo3144,onic id badut mseries
2025-11-02 16:43:46,@PremPrem-e2p,7
2025-11-02 16:43:46,@apih-y9h,mpl haram
2025-11-02 16:43:46,@RzlFni,7
2025-11-02 16:43:47,@RizkyAdityaRamadhan-h9c,go! go! go! ONIC
2025-11-02 16:43:49,@PremPrem-e2p,7
2025-11-02 16:43:49,@MuhammadRaihannx,Kalau onic jadi Badut di M7 terus tim lu yang ga lolos playoff apa? :cat_with_tears_of_joy:
2025-11-02 16:43:49,@larascipta2384,7
2025-11-02 16:43:50,@An_FahmyZ.27,UDAH KASIH AJA PIALANYA KE RRQ
2025-11-02 16:43:50,@AdeFebrian-p6p,p
2025-11-02 16:43:51,@wawawiwi462,rrq poke
2025-11-02 16:43:51,@Dlacydlacio,tutup komen provok dengan 7
2025-11-02 16:43:52,@PremPrem-e2p,7
2025-11-02 16:43:52,@rakhamuazam2061,mulai jam berapa ini?
2025-11-02 16:43:53,@R.AldyYapi,landak jadi badut M7
2025-11-02 16:43:53,@larascipta2384,7
2025-11-02 16:43:53,@rasyabsgoblok409,rrq kapan main bg
2025-11-02 16:43:54,@adriankarasuno,KINGDOM BAIK KETIK 1
2025-11-02 16:43:54,@elementalhero9842,RRQ menghilang dari lane
2025-11-02 16:43:55,@PremPrem-e2p,7
2025-11-02 16:43:55,@vasiliantoni,RRQ vs EVOS kapan?
2025-11-02 16:43:55,@demsgaming19,7
2025-11-02 16:43:56,@Andreas-n7l,onic
2025-11-02 16:43:56,@kriwilmomo6569,7
2025-11-02 16:43:57,@afgeming7144,7
2025-11-02 16:43:57,@larascipta2384,7
2025-11-02 16:43:57,@kalianwibu1,dukung m7 untuk ke2 tim
2025-11-02 16:43:57,@PremPrem-e2p,7
2025-11-02 16:43:58,@AdeFebrian-p6p,p
2025-11-02 16:43:59,@MuhammadRaihannx,7
2025-11-02 16:44:00,@SiimutPaljong,epos main kapan min
2025-11-02 16:44:01,@larascipta2384,7
2025-11-02 16:44:01,@PremPrem-e2p,7
2025-11-02 16:44:01,@MuhammadRaihannx,7
2025-11-02 16:44:01,@fayalodewijk,ONIC YOPPIEE
2025-11-02 16:44:02,@sandinitobasuki1794,bismilah RRQ juara MPLS16 & angkat piala M7
2025-11-02 16:44:02,@purnomo3144,onic id badut mseries
2025-11-02 16:44:02,@andikaafriansyah9353,"2 TIM JAGO MASUK FINAL, YANG HASTAG 7 GAUSAH DIAJAK (KARNA RAJA LOKAL)"
2025-11-02 16:44:02,@Dlacydlacio,tutup komen provok dengan 7
2025-11-02 16:44:02,@smokefromlordkorankap44,"Pada hari itu orang-orang yang zalim berkata, 'Ya Tuhan kami, hilangkanlah siksaan ini dari kami, karena kami telah beriman"
2025-11-02 16:44:04,@elementalhero9842,RRQ menghilang dari lane
2025-11-02 16:44:04,@NovaMc_123,onic
2025-11-02 16:44:04,@zaldimaz7644,7
2025-11-02 16:44:04,@larascipta2384,7
2025-11-02 16:44:04,@PremPrem-e2p,7
2025-11-02 16:44:06,@MuhammadRaihannx,7
2025-11-02 16:44:06,@hanssritonga,RRQ M7
2025-11-02 16:44:07,@MuhammadLuthfi-g5u,onic mantap
2025-11-02 16:44:08,@Dlacydlacio,7
2025-11-02 16:44:08,@DRAGONX-q9q,bismillah ae menang
2025-11-02 16:44:08,@muhammadzamzam-go8qj,RRQ SUDAH DI M7:face_with_hand_over_mouth::cat_with_tears_of_joy:
2025-11-02 16:44:08,@larascipta2384,7
2025-11-02 16:44:08,@PremPrem-e2p,7
2025-11-02 16:44:09,@RanggaSaputra-n1y9h,7
2025-11-02 16:44:09,@ahyandoyok4063,181129333 mabar
2025-11-02 16:44:09,@FadillFadill-k5x,LET'S GO ONICCC TEAMM
2025-11-02 16:44:10,@sarifhdy1691,rrq juara boss
2025-11-02 16:44:10,@iyanfdz79,tetep kawal #7
2025-11-02 16:44:11,@AdebagusIbrahim-qf8nd,rrq main jam berapa?
2025-11-02 16:44:11,@kalianwibu1,dukung m7 untuk ke2 tim
2025-11-02 16:44:11,@PremPrem-e2p,7
2025-11-02 16:44:11,@Arif_Negerisembilan-z11,7
2025-11-02 16:44:11,@andrikurniawan6596,7
2025-11-02 16:44:11,@ALAIN-e7y,SE7ARAH
2025-11-02 16:44:12,@larascipta2384,7
2025-11-02 16:44:13,@Dlacydlacio,7
2025-11-02 16:44:13,@TeofilusChristiosugi,onic mesti menang
2025-11-02 16:44:14,@Arif_Negerisembilan-z11,6
2025-11-02 16:44:14,@KevinJo-ox8ce,KETIK 7 DUKUNG FINAL RRQ :speaking_head:
2025-11-02 16:44:14,@renrensuou,7
2025-11-02 16:44:14,@BlackSir-z7p,ribut alay
2025-11-02 16:44:14,@fein-d6w,GAK LOLOS PLAYOFF AJA PETANTANG-PETENTENG
2025-11-02 16:44:15,@renrensuou,7
2025-11-02 16:44:15,@dickyvengeance3140,bismillah AE juara
2025-11-02 16:44:15,@PremPrem-e2p,7
2025-11-02 16:44:15,@Gall-122K,7
2025-11-02 16:44:15,@larascipta2384,7
2025-11-02 16:44:16,@ntrifaa3552,GOOOOOOO ONICC
2025-11-02 16:44:16,@AdeFebrian-p6p,p
2025-11-02 16:44:16,@imunEmpire,mulai mulai
2025-11-02 16:44:16,@Arif_Negerisembilan-z11,5
2025-11-02 16:44:17,@Oji-o9x,alter ego GOK GOK GOK GOK
2025-11-02 16:44:17,@MuhammadRaihannx,7
2025-11-02 16:44:17,@elementalhero9842,RRQ menghilang dari lane
2025-11-02 16:44:17,@Dlacydlacio,tutup komen provok dengan 7
2025-11-02 16:44:17,@sockdgm8326,ALTER CHAMP
2025-11-02 16:44:17,@hanssritonga,RRQ PUNYA LEMON ADA KAGURA
2025-11-02 16:44:18,@Andreas-n7l,mbah kong
2025-11-02 16:44:18,@Arif_Negerisembilan-z11,4
2025-11-02 16:44:18,@ahmadfuadhanafi1876,7
2025-11-02 16:44:19,@IND_GAMING979,7
2025-11-02 16:44:19,@PremPrem-e2p,7
2025-11-02 16:44:19,@MidMc_67,7
2025-11-02 16:44:20,@larascipta2384,7
2025-11-02 16:44:20,@Arif_Negerisembilan-z11,3
2025-11-02 16:44:20,@R.AldyYapi,landak ID jadi badut M7
2025-11-02 16:44:21,@Gall-122K,7
2025-11-02 16:44:22,@Arif_Negerisembilan-z11,2
2025-11-02 16:44:22,@masones8239,3
2025-11-02 16:44:22,@PremPrem-e2p,7
2025-11-02 16:44:22,@Sundaentot,7
2025-11-02 16:44:23,@ahmadfuadhanafi1876,7
2025-11-02 16:44:23,@larascipta2384,7
2025-11-02 16:44:24,@yusufhasanfadillah6990,7
2025-11-02 16:44:24,@kalianwibu1,dukung m7 untuk ke2 tim
2025-11-02 16:44:24,@imam182,7
2025-11-02 16:44:24,@Arif_Negerisembilan-z11,1
2025-11-02 16:44:24,@MuhammadRaihannx,7
2025-11-02 16:44:26,@bayuajisaputra4800,jam brp
2025-11-02 16:44:27,@AdeFebrian-p6p,pp
2025-11-02 16:44:28,@larascipta2384,7
2025-11-02 16:44:28,@rezapratama5945,7
2025-11-02 16:44:29,@ALAIN-e7y,2
2025-11-02 16:44:30,@Rizal592,#PASIFAENYALA
2025-11-02 16:44:30,@MuhammadRaihannx,7
2025-11-02 16:44:30,@damzyyboy,ONIC TIME:goodvibes:
2025-11-02 16:44:30,@MidMc_67,7
2025-11-02 16:44:30,@gyzzfine,7
2025-11-02 16:44:31,@Okysamm,onic
2025-11-02 16:44:31,@rafarafa2077,7
2025-11-02 16:44:31,@PremPrem-e2p,7
2025-11-02 16:44:32,@MuhammadRandisya,:squinting_face_with_tongue::backhand_index_pointing_up:
2025-11-02 16:44:32,@purnomo3144,onic id badut mseries
2025-11-02 16:44:33,@larascipta2384,7
2025-11-02 16:44:33,@TeofilusChristiosugi,kairi mode kumar kumar
2025-11-02 16:44:34,@nadifriski,5
2025-11-02 16:44:34,@elementalhero9842,RRQ menghilang dari lane
2025-11-02 16:44:34,@PremPrem-e2p,7
2025-11-02 16:44:36,@MuhammadRaihannx,7
2025-11-02 16:44:36,@davidstepanus8795,RRQ DALAM GOA GAK USAH NONGGOL DISIMI
2025-11-02 16:44:36,@bayuajisaputra4800,JAM BRP
2025-11-02 16:44:37,@ahmadfuadhanafi1876,7
2025-11-02 16:44:37,@ratnaratna2466,badut
2025-11-02 16:44:38,@PremPrem-e2p,7
2025-11-02 16:44:38,@ALAIN-e7y,SE7ARAH
2025-11-02 16:44:38,@agengrahayunh2015,ini banyak aman ya oknum oknum wkwk
2025-11-02 16:44:40,@Sukimah1234-e1o,jam berapa rrq nungguin nih
2025-11-02 16:44:40,@aahmadd24,7
2025-11-02 16:44:40,@larascipta2384,7
2025-11-02 16:44:41,@YopanWijaya-y8v,:face-red-droopy-eyes:
2025-11-02 16:44:41,@wan.setiawan,Nenek nya badut
2025-11-02 16:44:42,@arismunandar2522,"beritahu semua,KING AE datang :party_popper::party_popper::party_popper:"
2025-11-02 16:44:42,@Sundaentot,7
2025-11-02 16:44:42,@MuhammadRaihannx,7
2025-11-02 16:44:43,@imunEmpire,mulai mulai
2025-11-02 16:44:44,@Yadieeee,#EVOSISBAKGOA
2025-11-02 16:44:44,@FadillFadill-k5x,7
2025-11-02 16:44:44,@R.AldyYapi,landak ID jadi badut M7
2025-11-02 16:44:44,@larascipta2384,7
2025-11-02 16:44:44,@aahmadd24,7
2025-11-02 16:44:44,@AziosaputraAzio-mb2lv,ONIC
2025-11-02 16:44:44,@Anataverinn,siape kita?? TODAK
2025-11-02 16:44:45,@Andreas-n7l,mbh kong
2025-11-02 16:44:45,@kalianwibu1,dukung m7 untuk ke2 tim
2025-11-02 16:44:46,@Rizal592,pasif ae nyala guis
2025-11-02 16:44:46,@ryza_24,GK ad hubungan ny Ama ererki
2025-11-02 16:44:46,@rezapratama5945,bingung mau dukung onic apa alter ego
2025-11-02 16:44:46,@purnomo3144,onic id badut mseries
2025-11-02 16:44:47,@alfiyaniarriska4767,yok bisa yok onic
2025-11-02 16:44:47,@PremPrem-e2p,7
2025-11-02 16:44:48,@Shouma7,onic
2025-11-02 16:44:48,@larascipta2384,7
2025-11-02 16:44:48,@MuhammadLuthfi-g5u,5 mnt lgi guys
2025-11-02 16:44:48,@hanssritonga,RRQ UDAH DI M7 BOS NUNGGU DI FINAL
2025-11-02 16:44:49,@Bima-u7o,7
2025-11-02 16:44:50,@aguspriantoro228,lil lil lil bahlil
2025-11-02 16:44:50,@RahmatSetiaw-m6q,rrq diam aj udh di goa banyak bct
2025-11-02 16:44:50,@NebulaXII-e1h,7
2025-11-02 16:44:50,@rzkialfrzk,jam 7
2025-11-02 16:44:51,@sudirman7639,7
2025-11-02 16:44:51,@FadillFadill-k5x,7
2025-11-02 16:44:51,@larascipta2384,7
2025-11-02 16:44:51,@Neng12-d8c,KASIH AJA PIALANYA KE KING AE
2025-11-02 16:44:52,@nadifriski,55555555
2025-11-02 16:44:52,@Sukimah1234-e1o,jam berapa rrq nungguin nih
2025-11-02 16:44:52,@Amaygen1,bismillah onic bisa menang skylar bisa dapet piala mpl lagi ya Allah aminn
2025-11-02 16:44:53,@elricoreinaldi6451,7
2025-11-02 16:44:53,@dickyvengeance3140,waktunya AE juara
2025-11-02 16:44:53,@Dlacydlacio,tutup komen provok dengan 7
2025-11-02 16:44:53,@snsann.1297,AE M7 RRQ #7
2025-11-02 16:44:54,@NebulaXII-e1h,7
2025-11-02 16:44:54,@KevinJo-ox8ce,MANTAPPP
2025-11-02 16:44:54,@purnomo3144,onic id badut mseries
2025-11-02 16:44:56,@larascipta2384,7
2025-11-02 16:44:56,@Wildandimari,7
2025-11-02 16:44:56,@masones8239,7+3=GO A
2025-11-02 16:44:56,@NebulaXII-e1h,7
2025-11-02 16:44:56,@Wildandimari,7
2025-11-02 16:44:56,@Wildandimari,7
2025-11-02 16:44:56,@elementalhero9842,7
2025-11-02 16:44:56,@elementalhero9842,7
2025-11-02 16:44:56,@Wildandimari,7
2025-11-02 16:44:56,@elementalhero9842,7
2025-11-02 16:44:56,@elementalhero9842,7
2025-11-02 16:44:56,@elementalhero9842,7
2025-11-02 16:44:57,@elementalhero9842,7
2025-11-02 16:44:57,@Wildandimari,7
2025-11-02 16:44:57,@davidstepanus8795,RRQ DALAM GOA GAK USAH NONGGOL DISINI
2025-11-02 16:44:57,@Wildandimari,7
2025-11-02 16:44:58,@daffawahyudi2484,7
2025-11-02 16:44:58,@kanna1950,ae bren
2025-11-02 16:44:58,@hanssritonga,RRQ PUNYA LEMON JAGO KAGURA~
2025-11-02 16:44:59,@sudirman7639,7
2025-11-02 16:44:59,@NebulaXII-e1h,7
2025-11-02 16:45:00,@makantuan1764,SUGOIIII
2025-11-02 16:45:00,@direigo,lamanyo
2025-11-02 16:45:00,@FathirKemerio,prediksi
2025-11-02 16:45:00,@muhaliikhsan7697,7
2025-11-02 16:45:00,@samAP26,"percuma lolos playoff tapi gak nyampe grand final,wkwkwkwkwkw"
2025-11-02 16:45:00,@larascipta2384,7
2025-11-02 16:45:01,@rzmaulana304,bismillah ae
2025-11-02 16:45:01,@nadifriski,55555555
2025-11-02 16:45:01,@BungaTang-o1f,ayam 7
2025-11-02 16:45:02,@rivalival3346,7
2025-11-02 16:45:03,@NebulaXII-e1h,7
2025-11-02 16:45:03,@imam182,7
2025-11-02 16:45:03,@sarifhdy1691,rrq juara m7
2025-11-02 16:45:03,@YopanWijaya-y8v,:face-purple-crying:
2025-11-02 16:45:03,@najoamida6498,Draffick nya jam 19:00
2025-11-02 16:45:04,@muhaliikhsan7697,7
2025-11-02 16:45:04,@larascipta2384,7
2025-11-02 16:45:04,@Priii_Wae,7
2025-11-02 16:45:04,@herman_project8769,bising x isi chat nya bocah2 laknat
2025-11-02 16:45:04,@imam182,7
2025-11-02 16:45:05,@gundhil-u5k,lulu lalala
2025-11-02 16:45:05,@NebulaXII-e1h,7
2025-11-02 16:45:05,@FUFUFAFA-i4p,Ae 10juta +1.5
2025-11-02 16:45:05,@BungaTang-o1f,ayam 7
2025-11-02 16:45:05,@ALAIN-e7y,SE7ARAH/SE7
2025-11-02 16:45:06,@imam182,7
2025-11-02 16:45:06,@Sukimah1234-e1o,jam berapa rrq nungguin nih
2025-11-02 16:45:06,@Mardi12-s1v,ingat AE bakal juara
2025-11-02 16:45:06,@Pipik-mu5wb,tolong remehin AE gua dongg
2025-11-02 16:45:07,@elementalhero9842,RRQ menghilang dari lane
2025-11-02 16:45:07,@zayyanabyan4308,7
2025-11-02 16:45:08,@NebulaXII-e1h,7
2025-11-02 16:45:08,@nadifriski,5555
2025-11-02 16:45:09,@Fayyadh-h3y5g,minimal top 3
2025-11-02 16:45:09,@RizkyAdityaRamadhan-h9c,rrq diem aja awokaowk
2025-11-02 16:45:10,@yayansura4735,bol
2025-11-02 16:45:11,@Rewhisper,:winking_face_with_tongue::backhand_index_pointing_up:
2025-11-02 16:45:12,@R.AldyYapi,landak ID jadi badut M7
2025-11-02 16:45:12,@BungaTang-o1f,ayam 7
2025-11-02 16:45:12,@muhammadrizkyfajar2998,oniic sih yg menang
2025-11-02 16:45:12,@rivalival3346,7
2025-11-02 16:45:14,@kalianwibu1,dukung m7 untuk ke2 tim
2025-11-02 16:45:14,@hannanwr,7
2025-11-02 16:45:14,@hannanwr,7
2025-11-02 16:45:15,@Ceff03_,Ae
2025-11-02 16:45:15,@hannanwr,7
2025-11-02 16:45:15,@FebriAkun-p4e,gas kan
2025-11-02 16:45:15,@hannanwr,7
2025-11-02 16:45:15,@hannanwr,7
2025-11-02 16:45:15,@hannanwr,7
2025-11-02 16:45:15,@davidstepanus8795,RRQ KAPAN TANDING
2025-11-02 16:45:16,@daffawahyudi2484,7
2025-11-02 16:45:17,@Dlacydlacio,7
2025-11-02 16:45:17,@HaniHartiati,"sejuta Love buat onic , semangat juga buat ae jg kalian pasti sama sama hebat"
2025-11-02 16:45:17,@ov3739,KING EVOS main jam berapa guys ?
2025-11-02 16:45:19,@imam182,7
2025-11-02 16:45:19,@hannanwr,7
2025-11-02 16:45:19,@Rewhisper,:winking_face_with_tongue::backhand_index_pointing_up:
2025-11-02 16:45:20,@najoamida6498,BTR main jam berapa
2025-11-02 16:45:20,@rezapratama5945,ALTERRR EGOOOO KETIKKK 1
2025-11-02 16:45:21,@BungaTang-o1f,ayam7
2025-11-02 16:45:21,@zidanfirdaus-q8x,7
2025-11-02 16:45:22,@muhammadhariansyah5505,7
2025-11-02 16:45:22,@imam182,7
2025-11-02 16:45:22,@raihanhans4919,m7 7 nya apa?
2025-11-02 16:45:23,@pahrurozi5722,Ae champions aaaaamiiiiiinnn
2025-11-02 16:45:23,@gundhil-u5k,7
2025-11-02 16:45:23,@Ahmadrifaikledan,kukira m7 ternyata #7
2025-11-02 16:45:24,@LydiaBly-k3l,7
2025-11-02 16:45:25,@dickyvengeance3140,bismillah AE juara aminn ya Allah
2025-11-02 16:45:25,@satzmlbb,RRQ MAIN JAM BERAPA
2025-11-02 16:45:26,@Rewhisper,:winking_face_with_tongue::backhand_index_pointing_up:
2025-11-02 16:45:27,@ALAIN-e7y,SE7ARAH
2025-11-02 16:45:27,@An_FahmyZ.27,YANG DI GOA DIEM AJA
2025-11-02 16:45:28,@ILMI67,WOILAH GW KIRA SETENGAH 5
2025-11-02 16:45:28,@masones8239,7+3=GO a
2025-11-02 16:45:28,@purnomo3144,onic id badut mseries
2025-11-02 16:45:28,@purnomo3144,onic id badut mseries
2025-11-02 16:45:28,@manatapadvent2582,woi panggilin ya klo rrq main
2025-11-02 16:45:29,@Fayyadh-h3y5g,minimap top 3 sama lolos playoff
2025-11-02 16:45:30,@zidanfirdaus-q8x,7
2025-11-02 16:45:30,@LydiaBly-k3l,7
2025-11-02 16:45:31,@TedyMartin-rr6oe,rrq udh di final m7 bg wkwk
2025-11-02 16:45:31,@TeofilusChristiosugi,mau mulai coy
2025-11-02 16:45:32,@imunEmpire,mulai mulai
2025-11-02 16:45:32,@arrozakenny9095,kalau alter igo menang akan di tonton kan19 juta orang:face-turquoise-covering-eyes:
2025-11-02 16:45:35,@Dlacydlacio,tutup komen provok dengan 7
2025-11-02 16:45:35,@unserlink,m7
2025-11-02 16:45:36,@davidstepanus8795,NUNGGU RRQ MAIN JAM BERAPA YA
2025-11-02 16:45:36,@SiLokiiii,7787
2025-11-02 16:45:37,@R.AldyYapi,landak ID jadi badut M7
2025-11-02 16:45:37,@cold-yw2in,Yg rasis Itu Kingdom
2025-11-02 16:45:38,@ridhoapriandi1617,lama kali ya
2025-11-02 16:45:38,@najoamida6498,BTR kapan main
2025-11-02 16:45:38,@FebriAkun-p4e,ae bisa apa lawan onic
2025-11-02 16:45:38,@alirantau5963,langsung kasih ke ae ajah
2025-11-02 16:45:39,@ALAIN-e7y,SE7ARAH/SE7
2025-11-02 16:45:40,@tamafleco6921,TOP 3 MASUK M7 KARNA INDO TUAN RUMAH
2025-11-02 16:45:40,@kalianwibu1,dukung m7 untuk ke2 tim
2025-11-02 16:45:41,@unserlink,m7
2025-11-02 16:45:41,@ridhoapriandi1617,lama kalu
2025-11-02 16:45:43,@tamafleco6921,TOP 3 MASUK M7 KARNA INDO TUAN RUMAH
2025-11-02 16:45:43,@Cantika_septilia_putri,mana rrq
2025-11-02 16:45:44,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:45:45,@Bynjak,gua Dukung dua dua nya :thumbs_up:
2025-11-02 16:45:46,@ridhoapriandi1617,lama kalu
2025-11-02 16:45:46,@rahmathidayatullah9902,4-0 onic juara 
2025-11-02 16:45:46,@zidanfirdaus-q8x,7
2025-11-02 16:45:47,@paraboyyy4728,EVOS VS ONIC ya?
2025-11-02 16:45:48,@Dipastream,ORANG ORANG CAPER
2025-11-02 16:45:48,@rizallicious,ban angka 7 wkwk
2025-11-02 16:45:49,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:45:49,@tamafleco6921,TOP 3 MASUK M7 KARNA INDO TUAN RUMAH
2025-11-02 16:45:50,@LydiaBly-k3l,RRQ main jam berapa
2025-11-02 16:45:51,@purnomo3144,onic id badut mseries
2025-11-02 16:45:51,@zidanfirdaus-q8x,7
2025-11-02 16:45:52,@fifa_beta_bae.,7:cat_with_tears_of_joy::cat_with_tears_of_joy:
2025-11-02 16:45:52,@bayuebong,skylar mau angkat piala m7 nih
2025-11-02 16:45:53,@ridhoapriandi1617,lama kali
2025-11-02 16:45:53,@qilarplaneo7715,7
2025-11-02 16:45:53,@oktaaselole.9381,19juta lapangan
2025-11-02 16:45:55,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:45:55,@zidanfirdaus-q8x,7
2025-11-02 16:45:59,@bayuebong,skylar mau angkat piala m7 nih
2025-11-02 16:46:00,@qilarplaneo7715,7
2025-11-02 16:46:00,@zidanfirdaus-q8x,7
2025-11-02 16:46:00,@sarifhdy1691,rrq rrq rrq rrq rrq
2025-11-02 16:46:01,@whoami-gi8ht,JANGAN TANYA2 RRQ - IMANI SAJA !
2025-11-02 16:46:02,@imunEmpire,mulai mulai
2025-11-02 16:46:02,@FauZan-z7y8l,knp pd ngetik 7 sih
2025-11-02 16:46:02,@R.AldyYapi,landak ID jadi badut M7
2025-11-02 16:46:03,@MuhammadRaihannx,"Buat yang nanya RRQ main jam berapa, RRQ lagi persiapan ke M7 lewat jalur SNBP :winking_face_with_tongue: 7"
2025-11-02 16:46:03,@RestuAM,4-3 Onic
2025-11-02 16:46:03,@masones8239,di tunggu evos & rrq di m7 via undangan
2025-11-02 16:46:04,@GuIn-23,match bakal panas ini
